t,phase,motif,requested,observed,fatigue,hull,liveCombat,pending,totalSpawns
780,curiosity,,,,,100,0,10,8
790,violence,,,,,100,1,9,9
800,violence,,,,,100,1,9,9
810,violence,,,,,100,1,9,10
820,aftermath,,,,,100,0,9,10
830,aftermath,,,,,100,0,9,10
840,aftermath,,,,,100,0,9,10
850,aftermath,,,,,100,0,9,10
860,aftermath,,,,,100,0,10,10
870,aftermath,,,,,100,0,10,10
880,quiet,,,,,100,0,10,10
890,quiet,,,,,100,0,10,10
900,quiet,,,,,100,0,11,10
910,quiet,,,,,100,0,10,11
920,quiet,,,,,100,0,10,11
930,quiet,,,,,100,0,10,11
940,quiet,,,,,100,0,10,11
950,quiet,,,,,100,0,10,12
960,quiet,,,,,100,0,10,12
970,work,,,,,100,0,10,12
980,work,,,,,100,0,10,12
990,violence,,,,,100,1,10,13
1000,violence,,,,,100,1,10,13
1010,violence,,,,,100,1,10,13
1020,violence,,,,,100,1,10,13
1030,aftermath,,,,,100,0,10,13
1040,aftermath,,,,,100,0,11,13
1050,aftermath,,,,,100,0,11,13
1060,aftermath,,,,,100,0,11,13
1070,aftermath,,,,,100,0,11,13
1080,aftermath,,,,,100,0,12,13
1090,quiet,,,,,100,0,12,13
1100,quiet,,,,,100,0,12,13
1110,quiet,,,,,100,0,12,13
1120,quiet,,,,,100,0,12,13
1130,quiet,,,,,100,0,13,13
1140,quiet,,,,,100,0,13,13
1150,quiet,,,,,100,0,13,13
1160,quiet,,,,,100,0,13,13
1170,quiet,,,,,100,0,14,13
1180,work,,,,,100,0,14,13
1190,work,,,,,100,0,14,13
1200,violence,,,,,100,1,13,14
1210,violence,,,,,100,1,13,14
1220,violence,,,,,100,1,14,14
1230,aftermath,,,,,100,0,14,14
1240,aftermath,,,,,100,0,14,14
1250,aftermath,,,,,100,0,14,14
1260,aftermath,,,,,100,0,15,14
1270,aftermath,,,,,100,0,15,14
1280,aftermath,,,,,100,0,15,14
1290,quiet,,,,,100,0,15,14
1300,quiet,,,,,100,0,15,14
1310,quiet,,,,,100,0,16,14
1320,quiet,,,,,100,0,16,14
1330,quiet,,,,,100,0,16,14
1340,quiet,,,,,100,0,16,14
1350,quiet,,,,,100,0,17,14
1360,quiet,,,,,100,0,17,14
1370,quiet,,,,,100,0,17,14
1380,work,,,,,100,0,17,14
1390,work,,,,,100,0,17,14
1400,violence,,,,,100,1,17,15
1410,violence,,,,,100,1,17,15
1420,violence,,,,,100,1,16,16
1430,aftermath,,,,,100,0,16,16
1440,aftermath,,,,,100,0,17,16
1450,aftermath,,,,,100,0,16,17
1460,aftermath,,,,,100,0,16,17
1470,aftermath,,,,,100,0,16,17
1480,aftermath,,,,,100,0,16,17
1490,quiet,,,,,100,0,16,18
1500,quiet,,,,,100,0,16,18
1510,quiet,,,,,100,0,16,18
1520,quiet,,,,,100,0,16,18
1530,quiet,,,,,100,0,17,18
1540,quiet,,,,,100,0,16,19
1550,quiet,,,,,100,0,16,19
1560,quiet,,,,,100,0,16,19
1570,quiet,,,,,100,0,16,19
1580,work,,,,,100,0,16,20
1590,work,,,,,100,0,16,20
1600,violence,,,,,100,1,15,21
1610,violence,,,,,100,1,15,21
1620,violence,,,,,100,1,16,21
1630,aftermath,,,,,100,0,16,21
1640,aftermath,,,,,100,0,16,21
1650,aftermath,,,,,100,0,16,21
1660,aftermath,,,,,100,0,16,21
1670,aftermath,,,,,100,0,17,21
1680,aftermath,,,,,100,0,17,21
1690,quiet,,,,,100,0,17,21
1700,quiet,,,,,100,0,17,21
1710,quiet,,,,,100,0,18,21
1720,quiet,,,,,100,0,18,21
1730,quiet,,,,,100,0,18,21
1740,quiet,,,,,100,0,18,21
1750,quiet,,,,,100,0,18,21
1760,quiet,,,,,100,0,18,22
1770,quiet,,,,,100,0,18,22
1780,work,,,,,100,0,18,22
1790,work,,,,,100,0,18,22
1800,violence,,,,,100,1,18,23
1810,violence,,,,,100,1,18,23
1820,violence,,,,,100,1,18,23
1830,aftermath,,,,,100,0,18,23
1840,aftermath,,,,,100,0,18,23
1850,aftermath,,,,,100,0,18,24
1860,aftermath,,,,,100,0,18,24
1870,aftermath,,,,,100,0,18,24
1880,aftermath,,,,,100,0,18,24
1890,quiet,,,,,100,0,19,24
1900,quiet,,,,,100,0,19,24
1910,quiet,,,,,100,0,19,24
1920,quiet,,,,,100,0,19,24
1930,quiet,,,,,100,0,19,24
1940,quiet,,,,,100,0,20,24
1950,quiet,,,,,100,0,20,24
1960,quiet,,,,,100,0,20,24
1970,quiet,,,,,100,0,20,24
1980,work,,,,,100,0,20,24
1990,work,,,,,100,0,20,24
2000,travel,,,,,100,0,20,24
2010,violence,,,,,100,1,19,25
2020,violence,,,,,100,1,19,25
2030,violence,,,,,100,1,19,26
2040,aftermath,,,,,100,0,19,26
2050,aftermath,,,,,100,0,19,26
2060,aftermath,,,,,100,0,19,26
2070,aftermath,,,,,100,0,20,26
2080,aftermath,,,,,100,0,19,27
2090,aftermath,,,,,100,0,19,27
2100,quiet,,,,,100,0,19,27
2110,quiet,,,,,100,0,19,27
2120,quiet,,,,,100,0,20,27
2130,quiet,,,,,100,0,20,27
2140,quiet,,,,,100,0,20,27
2150,quiet,,,,,100,0,20,27
2160,quiet,,,,,100,0,20,27
2170,quiet,,,,,100,0,20,27
2180,quiet,,,,,100,0,20,27
2190,work,,,,,100,0,20,27
2200,work,,,,,100,0,20,27
2210,violence,,,,,100,1,19,28
2220,violence,,,,,100,1,19,28
2230,violence,,,,,100,1,19,28
2240,aftermath,,,,,100,0,19,28
2250,aftermath,,,,,100,0,20,28
2260,aftermath,,,,,100,0,19,29
2270,aftermath,,,,,100,0,19,29
2280,aftermath,,,,,100,0,19,29
2290,aftermath,,,,,100,0,19,29
2300,quiet,,,,,100,0,20,29
2310,quiet,,,,,100,0,20,29
2320,quiet,,,,,100,0,20,29
2330,quiet,,,,,100,0,20,29
2340,quiet,,,,,100,0,20,29
2350,quiet,,,,,100,0,20,29
2360,quiet,,,,,100,0,20,29
2370,quiet,,,,,100,0,20,29
2380,quiet,,,,,100,0,20,29
2390,work,,,,,100,0,20,29
2400,work,,,,,100,0,20,29
2410,violence,,,,,100,1,19,30
2420,violence,,,,,100,1,19,30
2430,violence,,,,,100,1,20,30
2440,aftermath,,,,,100,0,20,30
2450,aftermath,,,,,100,0,20,30
2460,aftermath,,,,,100,0,20,30
2470,aftermath,,,,,100,0,20,30
2480,aftermath,,,,,100,0,20,30
2490,aftermath,,,,,100,0,20,30
2500,quiet,,,,,100,0,20,30
2510,quiet,,,,,100,0,20,30
2520,quiet,,,,,100,0,20,30
2530,quiet,,,,,100,0,20,30
2540,quiet,,,,,100,0,20,30
2550,quiet,,,,,100,0,20,30
2560,quiet,,,,,100,0,20,30
2570,quiet,,,,,100,0,20,30
2580,quiet,,,,,100,0,20,30
2590,work,,,,,100,0,20,30
2600,work,,,,,100,0,20,30
2610,travel,,,,,100,1,19,31
2620,violence,,,,,100,1,19,31
2630,violence,,,,,100,1,19,31
2640,violence,,,,,100,1,19,31
2650,aftermath,,,,,100,0,19,31
2660,aftermath,,,,,100,0,20,31
2670,aftermath,,,,,100,0,20,31
2680,aftermath,,,,,100,0,20,31
2690,aftermath,,,,,100,0,20,31
2700,aftermath,,,,,100,0,20,31
2710,quiet,,,,,100,0,20,31
2720,quiet,,,,,100,0,20,31
2730,quiet,,,,,100,0,20,31
2740,quiet,,,,,100,0,20,31
2750,quiet,,,,,100,0,20,31
2760,quiet,,,,,100,0,20,31
2770,quiet,,,,,100,0,20,31
2780,quiet,,,,,100,0,20,31
2790,quiet,,,,,100,0,20,31
2800,work,,,,,100,0,20,31
2810,work,,,,,100,0,20,31
2820,violence,,,,,100,1,19,32
2830,violence,,,,,100,1,19,32
2840,violence,,,,,100,1,19,33
2850,aftermath,,,,,100,0,19,33
2860,aftermath,,,,,100,0,19,33
2870,aftermath,,,,,100,0,19,33
2880,aftermath,,,,,100,0,20,33
2890,aftermath,,,,,100,0,20,33
2900,aftermath,,,,,100,0,20,33
2910,quiet,,,,,100,0,20,33
2920,quiet,,,,,100,0,20,33
2930,quiet,,,,,100,0,20,33
2940,quiet,,,,,100,0,20,33
2950,quiet,,,,,100,0,20,33
2960,quiet,,,,,100,0,20,33
2970,quiet,,,,,100,0,20,33
2980,quiet,,,,,100,0,20,33
2990,quiet,,,,,100,0,20,33
3000,work,,,,,100,0,0,33
3010,work,,,,,100,0,0,33
3020,travel,,,,,100,0,0,33
3030,travel,,,,,100,0,0,33
3040,travel,,,,,100,0,0,33
3050,travel,,,,,100,0,0,33
3060,travel,,,,,100,0,0,33
3070,travel,,,,,100,0,0,33
3080,travel,,,,,100,0,0,33
3090,curiosity,,,,,100,0,0,33
3100,curiosity,,,,,100,0,0,33
3110,curiosity,,,,,100,0,0,33
3120,curiosity,,,,,100,0,0,33
3130,curiosity,,,,,100,0,0,33
3140,curiosity,,,,,100,0,0,33
3150,curiosity,,,,,100,0,0,33
3160,curiosity,,,,,100,0,0,33
3170,opportunity,,,,,100,0,0,33
3180,opportunity,,,,,100,0,0,33
3190,opportunity,,,,,100,0,0,33
3200,opportunity,,,,,100,0,0,33
3210,opportunity,,,,,100,0,0,33
3220,opportunity,,,,,100,0,0,33
3230,opportunity,,,,,100,0,0,33
3240,tension,,,,,100,0,0,33
3250,tension,,,,,100,0,0,33
3260,tension,,,,,100,0,0,33
3270,tension,,,,,100,0,0,33
3280,tension,,,,,100,0,0,33
3290,tension,,,,,100,0,0,33
3300,violence,,,,,100,0,0,33
3310,violence,,,,,100,0,0,33
3320,violence,,,,,100,0,0,33
3330,violence,,,,,100,0,0,33
3340,violence,,,,,100,0,0,33
3350,aftermath,,,,,100,0,0,33
3360,aftermath,,,,,100,0,0,33
3370,aftermath,,,,,100,0,0,33
3380,aftermath,,,,,100,0,1,33
3390,aftermath,,,,,100,0,1,33
3400,aftermath,,,,,100,0,1,33
3410,quiet,,,,,100,0,1,33
3420,quiet,,,,,100,0,2,33
3430,quiet,,,,,100,0,2,33
3440,quiet,,,,,100,0,2,33
3450,quiet,,,,,100,0,2,33
3460,quiet,,,,,100,0,2,33
3470,quiet,,,,,100,0,3,33
3480,quiet,,,,,100,0,3,33
3490,quiet,,,,,100,0,3,33
3500,work,,,,,100,0,3,33
3510,work,,,,,100,0,4,33
3520,work,,,,,100,0,4,33
3530,work,,,,,100,0,4,33
3540,travel,,,,,100,0,4,33
3550,violence,,,,,100,1,3,34
3560,violence,,,,,100,1,3,35
3570,violence,,,,,100,1,3,35
3580,aftermath,,,,,100,0,3,35
3590,aftermath,,,,,100,0,3,35
3600,aftermath,,,,,100,0,4,35
3610,aftermath,,,,,100,0,3,36
3620,aftermath,,,,,100,0,3,36
3630,aftermath,,,,,100,0,3,36
3640,quiet,,,,,100,0,3,36
3650,quiet,,,,,100,0,3,37
3660,quiet,,,,,100,0,3,37
3670,quiet,,,,,100,0,3,37
3680,quiet,,,,,100,0,3,37
3690,quiet,,,,,100,0,4,37
3700,quiet,,,,,100,0,4,37
3710,quiet,,,,,100,0,4,37
3720,quiet,,,,,100,0,4,37
3730,work,,,,,100,0,4,37
3740,work,,,,,100,0,5,37
3750,travel,,,,,100,0,5,37
3760,violence,,,,,100,1,4,38
3770,violence,,,,,100,1,4,38
3780,violence,,,,,100,1,5,38
3790,aftermath,,,,,100,0,4,39
3800,aftermath,,,,,100,0,4,39
3810,aftermath,,,,,100,0,4,39
3820,aftermath,,,,,100,0,4,39
3830,aftermath,,,,,100,0,5,39
3840,aftermath,,,,,100,0,5,39
3850,quiet,,,,,100,0,5,39
3860,quiet,,,,,100,0,5,39
3870,quiet,,,,,100,0,6,39
3880,quiet,,,,,100,0,6,39
3890,quiet,,,,,100,0,6,39
3900,quiet,,,,,100,0,6,39
3910,quiet,,,,,100,0,6,39
3920,quiet,,,,,100,0,7,39
3930,quiet,,,,,100,0,7,39
3940,work,,,,,100,0,7,39
3950,work,,,,,100,0,7,39
3960,travel,,,,,100,0,8,39
3970,violence,,,,,100,1,6,41
3980,violence,,,,,100,1,6,41
3990,violence,,,,,100,1,6,41
4000,violence,,,,,100,1,6,41
4010,aftermath,,,,,100,0,6,42
4020,aftermath,,,,,100,0,6,42
4030,aftermath,,,,,100,0,6,42
4040,aftermath,,,,,100,0,6,42
4050,aftermath,,,,,100,0,7,42
4060,aftermath,,,,,100,0,6,43
4070,quiet,,,,,100,0,6,43
4080,quiet,,,,,100,0,6,43
4090,quiet,,,,,100,0,6,43
4100,quiet,,,,,100,0,6,44
4110,quiet,,,,,100,0,6,44
4120,quiet,,,,,100,0,6,44
4130,quiet,,,,,100,0,6,44
4140,quiet,,,,,100,0,7,44
4150,quiet,,,,,100,0,7,44
4160,work,,,,,100,0,7,44
4170,work,,,,,100,0,7,44
4180,violence,,,,,100,1,6,45
4190,violence,,,,,100,1,6,46
4200,violence,,,,,100,1,6,46
4210,aftermath,,,,,100,0,6,46
4220,aftermath,,,,,100,0,6,46
4230,aftermath,,,,,100,0,7,46
4240,aftermath,,,,,100,0,6,47
4250,aftermath,,,,,100,0,6,47
4260,aftermath,,,,,100,0,6,47
4270,quiet,,,,,100,0,6,47
4280,quiet,,,,,100,0,7,47
4290,quiet,,,,,100,0,7,47
4300,quiet,,,,,100,0,7,47
4310,quiet,,,,,100,0,7,47
4320,quiet,,,,,100,0,8,47
4330,quiet,,,,,100,0,8,47
4340,quiet,,,,,100,0,8,47
4350,quiet,,,,,100,0,8,47
4360,work,,,,,100,0,8,47
4370,work,,,,,100,0,8,48
4380,travel,,,,,100,0,8,48
4390,violence,,,,,100,1,7,49
4400,violence,,,,,100,1,7,49
4410,violence,,,,,100,1,8,49
4420,aftermath,,,,,100,0,8,49
4430,aftermath,,,,,100,0,8,49
4440,aftermath,,,,,100,0,8,49
4450,aftermath,,,,,100,0,8,49
4460,aftermath,,,,,100,0,8,50
4470,aftermath,,,,,100,0,8,50
4480,quiet,,,,,100,0,8,50
4490,quiet,,,,,100,0,8,50
4500,quiet,,,,,100,0,9,50
4510,quiet,,,,,100,0,9,50
4520,quiet,,,,,100,0,9,50
4530,quiet,,,,,100,0,9,50
4540,quiet,,,,,100,0,9,50
4550,quiet,,,,,100,0,10,50
4560,quiet,,,,,100,0,10,50
4570,work,,,,,100,0,10,50
4580,work,,,,,100,0,10,50
4590,travel,,,,,100,1,10,51
4600,violence,,,,,100,1,10,51
4610,violence,,,,,100,1,10,51
4620,violence,,,,,100,1,10,51
4630,aftermath,,,,,100,0,10,51
4640,aftermath,,,,,100,0,10,52
4650,aftermath,,,,,100,0,10,52
4660,aftermath,,,,,100,0,10,52
4670,aftermath,,,,,100,0,10,52
4680,aftermath,,,,,100,0,11,52
4690,quiet,,,,,100,0,10,53
4700,quiet,,,,,100,0,10,53
4710,quiet,,,,,100,0,10,53
4720,quiet,,,,,100,0,10,53
4730,quiet,,,,,100,0,11,53
4740,quiet,,,,,100,0,11,53
4750,quiet,,,,,100,0,11,53
4760,quiet,,,,,100,0,11,53
4770,quiet,,,,,100,0,12,53
4780,work,,,,,100,0,11,54
4790,work,,,,,100,0,11,54
4800,violence,,,,,100,1,10,55
4810,violence,,,,,100,1,10,55
4820,violence,,,,,100,1,10,56
4830,aftermath,,,,,100,0,10,56
4840,aftermath,,,,,100,0,10,56
4850,aftermath,,,,,100,0,10,56
4860,aftermath,,,,,100,0,11,56
4870,aftermath,,,,,100,0,10,57
4880,aftermath,,,,,100,0,10,57
4890,quiet,,,,,100,0,10,57
4900,quiet,,,,,100,0,10,57
4910,quiet,,,,,100,0,10,58
4920,quiet,,,,,100,0,10,58
4930,quiet,,,,,100,0,10,58
4940,quiet,,,,,100,0,10,58
4950,quiet,,,,,100,0,11,58
4960,quiet,,,,,100,0,11,58
4970,quiet,,,,,100,0,11,58
4980,work,,,,,100,0,11,58
4990,work,,,,,100,0,11,58
5000,violence,,,,,100,1,11,59
5010,violence,,,,,100,1,11,59
5020,violence,,,,,100,1,10,60
5030,aftermath,,,,,100,0,10,60
5040,aftermath,,,,,100,0,11,60
5050,aftermath,,,,,100,0,10,61
5060,aftermath,,,,,100,0,10,61
5070,aftermath,,,,,100,0,10,61
5080,aftermath,,,,,100,0,10,61
5090,quiet,,,,,100,0,10,62
5100,quiet,,,,,100,0,10,62
5110,quiet,,,,,100,0,10,62
5120,quiet,,,,,100,0,10,62
5130,quiet,,,,,100,0,11,62
5140,quiet,,,,,100,0,10,63
5150,quiet,,,,,100,0,10,63
5160,quiet,,,,,100,0,10,63
5170,quiet,,,,,100,0,10,63
5180,work,,,,,100,0,10,64
5190,work,,,,,100,0,10,64
5200,travel,,,,,100,0,10,64
5210,violence,,,,,100,1,9,65
5220,violence,,,,,100,1,10,65
5230,violence,,,,,100,1,10,65
5240,aftermath,,,,,100,0,10,65
5250,aftermath,,,,,100,0,10,65
5260,aftermath,,,,,100,0,10,65
5270,aftermath,,,,,100,0,11,65
5280,aftermath,,,,,100,0,11,65
5290,aftermath,,,,,100,0,11,65
5300,quiet,,,,,100,0,11,65
5310,quiet,,,,,100,0,12,65
5320,quiet,,,,,100,0,12,65
5330,quiet,,,,,100,0,12,65
5340,quiet,,,,,100,0,12,65
5350,quiet,,,,,100,0,12,65
5360,quiet,,,,,100,0,12,66
5370,quiet,,,,,100,0,12,66
5380,quiet,,,,,100,0,11,67
5390,work,,,,,100,0,11,67
5400,work,,,,,100,0,12,67
5410,travel,,,,,100,0,12,67
5420,travel,,,,,100,0,12,67
5430,travel,,,,,100,0,12,67
5440,travel,,,,,100,0,12,67
5450,travel,,,,,100,0,13,67
5460,travel,,,,,100,0,13,67
5470,travel,,,,,100,0,13,67
5480,curiosity,,,,,100,0,13,67
5490,curiosity,,,,,100,0,14,67
5500,curiosity,,,,,100,0,14,67
5510,curiosity,,,,,100,0,14,67
5520,curiosity,,,,,100,0,14,67
5530,curiosity,,,,,100,0,14,67
5540,curiosity,,,,,100,0,15,67
5550,curiosity,,,,,100,0,15,67
5560,opportunity,,,,,100,0,15,67
5570,opportunity,,,,,100,0,15,67
5580,opportunity,,,,,100,1,15,68
5590,violence,,,,,100,1,15,68
5600,violence,,,,,100,1,14,69
5610,violence,,,,,100,1,14,69
5620,aftermath,,,,,100,0,13,70
5630,aftermath,,,,,100,0,14,70
5640,aftermath,,,,,100,0,14,70
5650,aftermath,,,,,100,0,14,70
5660,aftermath,,,,,100,0,14,70
5670,aftermath,,,,,100,0,15,70
5680,quiet,,,,,100,0,14,71
5690,quiet,,,,,100,0,14,71
5700,quiet,,,,,100,0,14,71
5710,quiet,,,,,100,0,14,71
5720,quiet,,,,,100,0,14,72
5730,quiet,,,,,100,0,14,72
5740,quiet,,,,,100,0,14,72
5750,quiet,,,,,100,0,14,72
5760,quiet,,,,,100,0,15,72
5770,work,,,,,100,0,15,72
5780,work,,,,,100,0,15,72
5790,violence,,,,,100,1,14,73
5800,violence,,,,,100,1,14,73
5810,violence,,,,,100,1,15,73
5820,aftermath,,,,,100,0,15,73
5830,aftermath,,,,,100,0,15,73
5840,aftermath,,,,,100,0,15,73
5850,aftermath,,,,,100,0,16,73
5860,aftermath,,,,,100,0,16,73
5870,aftermath,,,,,100,0,16,73
5880,quiet,,,,,100,0,16,73
5890,quiet,,,,,100,0,16,73
5900,quiet,,,,,100,0,16,74
5910,quiet,,,,,100,0,16,74
5920,quiet,,,,,100,0,16,74
5930,quiet,,,,,100,0,16,74
5940,quiet,,,,,100,0,17,74
5950,quiet,,,,,100,0,17,74
5960,quiet,,,,,100,0,17,74
5970,work,,,,,100,0,17,74
5980,work,,,,,100,0,17,74
5990,violence,,,,,100,1,17,75
6000,violence,,,,,100,1,17,75
6010,violence,,,,,100,1,17,75
6020,aftermath,,,,,100,0,17,75
6030,aftermath,,,,,100,0,18,75
6040,aftermath,,,,,100,0,17,76
6050,aftermath,,,,,100,0,17,76
6060,aftermath,,,,,100,0,17,76
6070,aftermath,,,,,100,0,17,76
6080,quiet,,,,,100,0,17,77
6090,quiet,,,,,100,0,17,77
6100,quiet,,,,,100,0,17,77
6110,quiet,,,,,100,0,17,77
6120,quiet,,,,,100,0,18,77
6130,quiet,,,,,100,0,18,77
6140,quiet,,,,,100,0,18,77
6150,quiet,,,,,100,0,18,77
6160,quiet,,,,,100,0,18,77
6170,work,,,,,100,0,18,78
6180,work,,,,,100,0,18,78
6190,violence,,,,,100,1,17,79
6200,violence,,,,,100,1,17,79
6210,violence,,,,,100,1,18,79
6220,aftermath,,,,,100,0,18,79
6230,aftermath,,,,,100,0,18,79
6240,aftermath,,,,,100,0,18,79
6250,aftermath,,,,,100,0,18,79
6260,aftermath,,,,,100,0,19,79
6270,aftermath,,,,,100,0,19,79
6280,quiet,,,,,100,0,19,79
6290,quiet,,,,,100,0,19,79
6300,quiet,,,,,100,0,20,79
6310,quiet,,,,,100,0,19,80
6320,quiet,,,,,100,0,19,80
6330,quiet,,,,,100,0,19,80
6340,quiet,,,,,100,0,19,80
6350,quiet,,,,,100,0,19,81
6360,quiet,,,,,100,0,19,81
6370,work,,,,,100,0,19,81
6380,work,,,,,100,0,19,81
6390,violence,,,,,100,1,19,82
6400,violence,,,,,100,1,19,82
6410,violence,,,,,100,1,19,82
6420,violence,,,,,100,1,18,83
6430,aftermath,,,,,100,0,18,83
6440,aftermath,,,,,100,0,18,84
6450,aftermath,,,,,100,0,18,84
6460,aftermath,,,,,100,0,18,84
6470,aftermath,,,,,100,0,18,84
6480,aftermath,,,,,100,0,19,84
6490,quiet,,,,,100,0,19,84
6500,quiet,,,,,100,0,19,84
6510,quiet,,,,,100,0,19,84
6520,quiet,,,,,100,0,19,84
6530,quiet,,,,,100,0,20,84
6540,quiet,,,,,100,0,20,84
6550,quiet,,,,,100,0,20,84
6560,quiet,,,,,100,0,20,84
6570,quiet,,,,,100,0,20,84
6580,work,,,,,100,0,20,84
6590,work,,,,,100,0,20,84
6600,violence,,,,,100,1,19,85
6610,violence,,,,,100,1,19,85
6620,violence,,,,,100,1,20,85
6630,violence,,,,,100,1,20,85
6640,aftermath,,,,,100,0,20,85
6650,aftermath,,,,,100,0,20,85
6660,aftermath,,,,,100,0,20,85
6670,aftermath,,,,,100,0,20,85
6680,aftermath,,,,,100,0,20,85
6690,aftermath,,,,,100,0,20,85
6700,quiet,,,,,100,0,20,85
6710,quiet,,,,,100,0,20,85
6720,quiet,,,,,100,0,20,85
6730,quiet,,,,,100,0,20,85
6740,quiet,,,,,100,0,20,85
6750,quiet,,,,,100,0,20,85
6760,quiet,,,,,100,0,20,85
6770,quiet,,,,,100,0,20,85
6780,quiet,,,,,100,0,20,85
6790,work,,,,,100,0,20,85
6800,work,,,,,100,0,20,85
6810,violence,,,,,100,1,19,86
6820,violence,,,,,100,1,19,86
6830,violence,,,,,100,1,19,86
6840,aftermath,,,,,100,0,20,86
6850,aftermath,,,,,100,0,20,86
6860,aftermath,,,,,100,0,20,86
6870,aftermath,,,,,100,0,20,86
6880,aftermath,,,,,100,0,20,86
6890,aftermath,,,,,100,0,20,86
6900,quiet,,,,,100,0,20,86
6910,quiet,,,,,100,0,20,86
6920,quiet,,,,,100,0,20,86
6930,quiet,,,,,100,0,20,86
6940,quiet,,,,,100,0,20,86
6950,quiet,,,,,100,0,20,86
6960,quiet,,,,,100,0,20,86
6970,quiet,,,,,100,0,20,86
6980,quiet,,,,,100,0,20,86
6990,work,,,,,100,0,20,86
7000,work,,,,,100,0,20,86
7010,violence,,,,,100,1,19,87
7020,violence,,,,,100,1,20,87
7030,violence,,,,,100,1,19,88
7040,aftermath,,,,,100,0,19,88
7050,aftermath,,,,,100,0,19,88
7060,aftermath,,,,,100,0,19,88
7070,aftermath,,,,,100,0,19,89
7080,aftermath,,,,,100,0,19,89
7090,aftermath,,,,,100,0,19,89
7100,quiet,,,,,100,0,19,89
7110,quiet,,,,,100,0,20,89
7120,quiet,,,,,100,0,20,89
7130,quiet,,,,,100,0,20,89
7140,quiet,,,,,100,0,20,89
7150,quiet,,,,,100,0,20,89
7160,quiet,,,,,100,0,20,89
7170,quiet,,,,,100,0,20,89
7180,quiet,,,,,100,0,20,89
7190,work,,,,,100,0,20,89
7200,work,,,,,100,0,20,89
7210,travel,,,,,100,0,20,89
7220,violence,,,,,100,1,19,90
7230,violence,,,,,100,1,19,90
7240,violence,,,,,100,1,19,90
7250,aftermath,,,,,100,0,19,91
7260,aftermath,,,,,100,0,19,91
7270,aftermath,,,,,100,0,19,91
7280,aftermath,,,,,100,0,19,91
7290,aftermath,,,,,100,0,20,91
7300,aftermath,,,,,100,0,20,91
7310,quiet,,,,,100,0,20,91
7320,quiet,,,,,100,0,20,91
7330,quiet,,,,,100,0,20,91
7340,quiet,,,,,100,0,20,91
7350,quiet,,,,,100,0,20,91
7360,quiet,,,,,100,0,20,91
7370,quiet,,,,,100,0,20,91
7380,quiet,,,,,100,0,20,91
7390,quiet,,,,,100,0,20,91
