t,phase,motif,requested,observed,fatigue,hull,liveCombat,pending,totalSpawns
1390,quiet,,,,,100,0,10,21
1400,quiet,,,,,100,0,10,22
1410,quiet,,,,,100,0,10,22
1420,quiet,,,,,100,0,10,22
1430,quiet,,,,,100,0,10,22
1440,quiet,,,,,100,0,11,22
1450,quiet,,,,,100,0,10,23
1460,work,,,,,100,0,10,23
1470,work,,,,,100,0,10,23
1480,violence,,,,,100,1,9,24
1490,violence,,,,,100,1,10,24
1500,violence,,,,,100,1,10,24
1510,violence,,,,,100,1,10,24
1520,violence,,,,,100,1,10,24
1530,violence,,,,,100,1,11,24
1540,aftermath,,,,,100,0,11,24
1550,aftermath,,,,,100,0,11,24
1560,aftermath,,,,,100,0,11,24
1570,aftermath,,,,,100,0,11,24
1580,aftermath,,,,,100,0,12,24
1590,aftermath,,,,,100,0,12,24
1600,quiet,,,,,100,0,12,24
1610,quiet,,,,,100,0,12,24
1620,quiet,,,,,100,0,13,24
1630,quiet,,,,,100,0,12,25
1640,quiet,,,,,100,0,12,25
1650,quiet,,,,,100,0,12,25
1660,quiet,,,,,100,0,12,25
1670,quiet,,,,,100,0,12,26
1680,quiet,,,,,100,0,12,26
1690,work,,,,,100,0,12,26
1700,work,,,,,100,0,12,26
1710,work,,,,,100,0,13,26
1720,work,,,,,100,0,13,26
1730,work,,,,,100,0,13,26
1740,travel,,,,,100,1,12,27
1750,violence,,,,,100,1,12,27
1760,violence,,,,,100,1,12,28
1770,violence,,,,,100,1,12,28
1780,violence,,,,,100,1,12,28
1790,violence,,,,,100,1,12,28
1800,aftermath,,,,,100,0,13,28
1810,aftermath,,,,,100,0,12,29
1820,aftermath,,,,,100,0,12,29
1830,aftermath,,,,,100,0,12,29
1840,aftermath,,,,,100,0,12,29
1850,aftermath,,,,,100,0,13,29
1860,quiet,,,,,100,0,13,29
1870,quiet,,,,,100,0,13,29
1880,quiet,,,,,100,0,13,29
1890,quiet,,,,,100,0,14,29
1900,quiet,,,,,100,0,13,30
1910,quiet,,,,,100,0,13,30
1920,quiet,,,,,100,0,13,30
1930,quiet,,,,,100,0,13,30
1940,quiet,,,,,100,0,13,31
1950,work,,,,,100,0,13,31
1960,work,,,,,100,0,13,31
1970,travel,,,,,100,1,12,32
1980,violence,,,,,100,1,13,32
1990,violence,,,,,100,1,13,32
2000,violence,,,,,100,1,13,32
2010,violence,,,,,100,1,13,32
2020,violence,,,,,100,1,13,32
2030,aftermath,,,,,100,0,13,33
2040,aftermath,,,,,100,0,13,33
2050,aftermath,,,,,100,0,13,33
2060,aftermath,,,,,100,0,13,33
2070,aftermath,,,,,100,0,14,33
2080,aftermath,,,,,100,0,13,34
2090,quiet,,,,,100,0,13,34
2100,quiet,,,,,100,0,13,34
2110,quiet,,,,,100,0,13,34
2120,quiet,,,,,100,0,13,35
2130,quiet,,,,,100,0,13,35
2140,quiet,,,,,100,0,13,35
2150,quiet,,,,,100,0,13,35
2160,quiet,,,,,100,0,14,35
2170,quiet,,,,,100,0,14,35
2180,work,,,,,100,0,14,35
2190,work,,,,,100,0,14,35
2200,violence,,,,,100,1,13,36
2210,violence,,,,,100,1,13,37
2220,violence,,,,,100,1,13,37
2230,violence,,,,,100,1,13,37
2240,violence,,,,,100,1,13,37
2250,aftermath,,,,,100,0,14,37
2260,aftermath,,,,,100,0,14,37
2270,aftermath,,,,,100,0,14,37
2280,aftermath,,,,,100,0,14,37
2290,aftermath,,,,,100,0,14,37
2300,aftermath,,,,,100,0,15,37
2310,quiet,,,,,100,0,15,37
2320,quiet,,,,,100,0,15,37
2330,quiet,,,,,100,0,15,37
2340,quiet,,,,,100,0,16,37
2350,quiet,,,,,100,0,16,37
2360,quiet,,,,,100,0,16,37
2370,quiet,,,,,100,0,16,37
2380,quiet,,,,,100,0,16,37
2390,quiet,,,,,100,0,16,38
2400,work,,,,,100,0,16,38
2410,work,,,,,100,0,16,38
2420,travel,,,,,100,0,16,38
2430,violence,,,,,100,1,16,39
2440,violence,,,,,100,1,15,40
2450,violence,,,,,100,1,15,40
2460,violence,,,,,100,1,15,40
2470,violence,,,,,100,1,15,40
2480,aftermath,,,,,100,0,15,41
2490,aftermath,,,,,100,0,15,41
2500,aftermath,,,,,100,0,15,41
2510,aftermath,,,,,100,0,15,41
2520,aftermath,,,,,100,0,16,41
2530,aftermath,,,,,100,0,16,41
2540,quiet,,,,,100,0,16,41
2550,quiet,,,,,100,0,16,41
2560,quiet,,,,,100,0,16,41
2570,quiet,,,,,100,0,17,41
2580,quiet,,,,,100,0,17,41
2590,quiet,,,,,100,0,17,41
2600,quiet,,,,,100,0,17,41
2610,quiet,,,,,100,0,18,41
2620,quiet,,,,,100,0,18,41
2630,work,,,,,100,0,18,41
2640,work,,,,,100,0,18,41
2650,violence,,,,,100,1,17,42
2660,violence,,,,,100,1,18,42
2670,violence,,,,,100,1,18,42
2680,violence,,,,,100,1,18,42
2690,violence,,,,,100,1,18,42
2700,violence,,,,,100,1,19,42
2710,aftermath,,,,,100,0,19,42
2720,aftermath,,,,,100,0,19,42
2730,aftermath,,,,,100,0,19,42
2740,aftermath,,,,,100,0,19,42
2750,aftermath,,,,,100,0,20,42
2760,aftermath,,,,,100,0,20,42
2770,quiet,,,,,100,0,20,42
2780,quiet,,,,,100,0,20,42
2790,quiet,,,,,100,0,20,42
2800,quiet,,,,,100,0,20,42
2810,quiet,,,,,100,0,20,42
2820,quiet,,,,,100,0,20,42
2830,quiet,,,,,100,0,20,42
2840,quiet,,,,,100,0,20,42
2850,quiet,,,,,100,0,20,42
2860,work,,,,,100,0,20,42
2870,work,,,,,100,0,20,42
2880,violence,,,,,100,1,20,43
2890,violence,,,,,100,1,20,43
2900,violence,,,,,100,1,20,43
2910,violence,,,,,100,1,20,43
2920,violence,,,,,100,1,20,43
2930,aftermath,,,,,100,0,20,43
2940,aftermath,,,,,100,0,20,43
2950,aftermath,,,,,100,0,20,43
2960,aftermath,,,,,100,0,20,43
2970,aftermath,,,,,100,0,20,43
2980,aftermath,,,,,100,0,20,43
2990,quiet,,,,,100,0,20,43
3000,quiet,,,,,100,0,0,43
3010,quiet,,,,,100,0,0,43
3020,quiet,,,,,100,0,0,43
3030,quiet,,,,,100,0,0,43
3040,quiet,,,,,100,0,0,43
3050,quiet,,,,,100,0,0,43
3060,quiet,,,,,100,0,0,43
3070,quiet,,,,,100,0,0,43
3080,work,,,,,100,0,0,43
3090,work,,,,,100,0,0,43
3100,travel,,,,,100,0,0,43
3110,travel,,,,,100,0,0,43
3120,travel,,,,,100,0,0,43
3130,travel,,,,,100,0,0,43
3140,travel,,,,,100,0,0,43
3150,travel,,,,,100,0,0,43
3160,travel,,,,,100,0,0,43
3170,travel,,,,,100,0,0,43
3180,curiosity,,,,,100,0,0,43
3190,curiosity,,,,,100,0,0,43
3200,curiosity,,,,,100,0,0,43
3210,curiosity,,,,,100,0,0,43
3220,curiosity,,,,,100,0,0,43
3230,curiosity,,,,,100,0,0,43
3240,curiosity,,,,,100,0,0,43
3250,opportunity,,,,,100,0,0,43
3260,opportunity,,,,,100,0,0,43
3270,opportunity,,,,,100,0,0,43
3280,opportunity,,,,,100,0,0,43
3290,opportunity,,,,,100,0,0,43
3300,opportunity,,,,,100,0,0,43
3310,opportunity,,,,,100,0,0,43
3320,opportunity,,,,,100,0,0,43
3330,tension,,,,,100,0,0,43
3340,tension,,,,,100,0,0,43
3350,tension,,,,,100,0,0,43
3360,tension,,,,,100,0,0,43
3370,tension,,,,,100,0,0,43
3380,tension,,,,,100,0,0,44
3390,violence,,,,,100,0,0,44
3400,violence,,,,,100,0,0,44
3410,aftermath,,,,,100,0,0,44
3420,aftermath,,,,,100,0,1,44
3430,aftermath,,,,,100,0,1,44
3440,aftermath,,,,,100,0,1,44
3450,aftermath,,,,,100,0,1,44
3460,aftermath,,,,,100,0,1,44
3470,quiet,,,,,100,0,1,45
3480,quiet,,,,,100,0,1,45
3490,quiet,,,,,100,0,1,45
3500,quiet,,,,,100,0,1,45
3510,quiet,,,,,100,0,2,45
3520,quiet,,,,,100,0,2,45
3530,quiet,,,,,100,0,2,45
3540,quiet,,,,,100,0,2,45
3550,quiet,,,,,100,0,2,45
3560,work,,,,,100,0,3,45
3570,work,,,,,100,0,3,45
3580,violence,,,,,100,1,2,46
3590,violence,,,,,100,1,2,46
3600,violence,,,,,100,1,3,46
3610,violence,,,,,100,1,3,46
3620,violence,,,,,100,1,3,46
3630,aftermath,,,,,100,0,3,46
3640,aftermath,,,,,100,0,3,46
3650,aftermath,,,,,100,0,4,46
3660,aftermath,,,,,100,0,4,46
3670,aftermath,,,,,100,0,4,46
3680,aftermath,,,,,100,0,4,46
3690,quiet,,,,,100,0,5,46
3700,quiet,,,,,100,0,5,46
3710,quiet,,,,,100,0,5,46
3720,quiet,,,,,100,0,5,46
3730,quiet,,,,,100,0,5,46
3740,quiet,,,,,100,0,6,46
3750,quiet,,,,,100,0,6,46
3760,quiet,,,,,100,0,6,46
3770,quiet,,,,,100,0,6,46
3780,work,,,,,100,0,7,46
3790,work,,,,,100,0,7,46
3800,travel,,,,,100,1,6,47
3810,violence,,,,,100,1,6,47
3820,violence,,,,,100,1,6,47
3830,violence,,,,,100,1,6,48
3840,violence,,,,,100,1,6,48
3850,violence,,,,,100,1,6,48
3860,aftermath,,,,,100,0,6,48
3870,aftermath,,,,,100,0,7,48
3880,aftermath,,,,,100,0,7,48
3890,aftermath,,,,,100,0,7,48
3900,aftermath,,,,,100,0,7,48
3910,aftermath,,,,,100,0,7,48
3920,quiet,,,,,100,0,8,48
3930,quiet,,,,,100,0,8,48
3940,quiet,,,,,100,0,8,48
3950,quiet,,,,,100,0,8,48
3960,quiet,,,,,100,0,9,48
3970,quiet,,,,,100,0,9,48
3980,quiet,,,,,100,0,9,48
3990,quiet,,,,,100,0,9,48
4000,quiet,,,,,100,0,9,48
4010,work,,,,,100,0,9,49
4020,work,,,,,100,0,9,49
4030,violence,,,,,100,1,8,50
4040,violence,,,,,100,1,8,50
4050,violence,,,,,100,1,9,50
4060,violence,,,,,100,1,8,51
4070,violence,,,,,100,1,8,51
4080,aftermath,,,,,100,0,8,51
4090,aftermath,,,,,100,0,8,51
4100,aftermath,,,,,100,0,9,51
4110,aftermath,,,,,100,0,9,51
4120,aftermath,,,,,100,0,9,51
4130,aftermath,,,,,100,0,9,51
4140,quiet,,,,,100,0,10,51
4150,quiet,,,,,100,0,10,51
4160,quiet,,,,,100,0,10,51
4170,quiet,,,,,100,0,10,51
4180,quiet,,,,,100,0,10,51
4190,quiet,,,,,100,0,11,51
4200,quiet,,,,,100,0,11,51
4210,quiet,,,,,100,0,11,51
4220,quiet,,,,,100,0,11,51
4230,work,,,,,100,0,12,51
4240,work,,,,,100,0,12,51
4250,travel,,,,,100,1,11,52
4260,violence,,,,,100,1,11,52
4270,violence,,,,,100,1,11,52
4280,violence,,,,,100,1,12,52
4290,violence,,,,,100,1,12,52
4300,violence,,,,,100,1,12,52
4310,aftermath,,,,,100,0,12,52
4320,aftermath,,,,,100,0,13,52
4330,aftermath,,,,,100,0,12,53
4340,aftermath,,,,,100,0,12,53
4350,aftermath,,,,,100,0,12,53
4360,aftermath,,,,,100,0,12,53
4370,quiet,,,,,100,0,12,54
4380,quiet,,,,,100,0,12,54
4390,quiet,,,,,100,0,12,54
4400,quiet,,,,,100,0,12,54
4410,quiet,,,,,100,0,13,54
4420,quiet,,,,,100,0,13,54
4430,quiet,,,,,100,0,13,54
4440,quiet,,,,,100,0,13,54
4450,quiet,,,,,100,0,13,54
4460,work,,,,,100,0,14,54
4470,work,,,,,100,0,14,54
4480,violence,,,,,100,1,13,55
4490,violence,,,,,100,1,13,55
4500,violence,,,,,100,1,14,55
4510,violence,,,,,100,1,14,55
4520,violence,,,,,100,1,14,55
4530,aftermath,,,,,100,0,14,55
4540,aftermath,,,,,100,0,14,55
4550,aftermath,,,,,100,0,14,56
4560,aftermath,,,,,100,0,14,56
4570,aftermath,,,,,100,0,14,56
4580,aftermath,,,,,100,0,14,56
4590,quiet,,,,,100,0,15,56
4600,quiet,,,,,100,0,15,56
4610,quiet,,,,,100,0,15,56
4620,quiet,,,,,100,0,15,56
4630,quiet,,,,,100,0,15,56
4640,quiet,,,,,100,0,16,56
4650,quiet,,,,,100,0,16,56
4660,quiet,,,,,100,0,16,56
4670,quiet,,,,,100,0,16,56
4680,work,,,,,100,0,17,56
4690,work,,,,,100,0,16,57
4700,travel,,,,,100,0,16,57
4710,violence,,,,,100,1,15,58
4720,violence,,,,,100,1,15,58
4730,violence,,,,,100,1,16,58
4740,violence,,,,,100,1,16,58
4750,violence,,,,,100,1,16,58
4760,aftermath,,,,,100,0,16,58
4770,aftermath,,,,,100,0,17,58
4780,aftermath,,,,,100,0,16,59
4790,aftermath,,,,,100,0,16,59
4800,aftermath,,,,,100,0,16,59
4810,aftermath,,,,,100,0,16,59
4820,quiet,,,,,100,0,17,59
4830,quiet,,,,,100,0,17,59
4840,quiet,,,,,100,0,17,59
4850,quiet,,,,,100,0,17,59
4860,quiet,,,,,100,0,18,59
4870,quiet,,,,,100,0,17,60
4880,quiet,,,,,100,0,17,60
4890,quiet,,,,,100,0,17,60
4900,quiet,,,,,100,0,17,60
4910,work,,,,,100,0,18,60
4920,work,,,,,100,0,18,60
4930,violence,,,,,100,1,17,61
4940,violence,,,,,100,1,17,61
4950,violence,,,,,100,1,18,61
4960,violence,,,,,100,1,17,62
4970,violence,,,,,100,1,17,62
4980,violence,,,,,100,1,17,62
4990,aftermath,,,,,100,0,17,62
5000,aftermath,,,,,100,0,18,62
5010,aftermath,,,,,100,0,18,62
5020,aftermath,,,,,100,0,18,62
5030,aftermath,,,,,100,0,18,62
5040,aftermath,,,,,100,0,19,62
5050,quiet,,,,,100,0,19,62
5060,quiet,,,,,100,0,19,62
5070,quiet,,,,,100,0,19,62
5080,quiet,,,,,100,0,19,62
5090,quiet,,,,,100,0,20,62
5100,quiet,,,,,100,0,20,62
5110,quiet,,,,,100,0,20,62
5120,quiet,,,,,100,0,20,62
5130,quiet,,,,,100,0,20,62
5140,work,,,,,100,0,20,62
5150,work,,,,,100,0,20,62
5160,violence,,,,,100,1,19,63
5170,violence,,,,,100,1,19,63
5180,violence,,,,,100,1,19,64
5190,violence,,,,,100,1,19,64
5200,violence,,,,,100,1,19,64
5210,aftermath,,,,,100,0,19,64
5220,aftermath,,,,,100,0,20,64
5230,aftermath,,,,,100,0,19,65
5240,aftermath,,,,,100,0,19,65
5250,aftermath,,,,,100,0,19,65
5260,aftermath,,,,,100,0,19,65
5270,quiet,,,,,100,0,19,66
5280,quiet,,,,,100,0,19,66
5290,quiet,,,,,100,0,19,66
5300,quiet,,,,,100,0,19,66
5310,quiet,,,,,100,0,20,66
5320,quiet,,,,,100,0,20,66
5330,quiet,,,,,100,0,20,66
5340,quiet,,,,,100,0,20,66
5350,quiet,,,,,100,0,20,66
5360,work,,,,,100,0,19,67
5370,work,,,,,100,0,19,67
5380,travel,,,,,100,1,18,68
5390,violence,,,,,100,1,18,68
5400,violence,,,,,100,1,19,68
5410,violence,,,,,100,1,19,68
5420,violence,,,,,100,1,19,68
5430,violence,,,,,100,1,19,68
5440,aftermath,,,,,100,0,19,68
5450,aftermath,,,,,100,0,20,68
5460,aftermath,,,,,100,0,20,68
5470,aftermath,,,,,100,0,20,68
5480,aftermath,,,,,100,0,20,68
5490,aftermath,,,,,100,0,20,68
5500,quiet,,,,,100,0,20,68
5510,quiet,,,,,100,0,20,68
5520,quiet,,,,,100,0,20,68
5530,quiet,,,,,100,0,20,68
5540,quiet,,,,,100,0,20,68
5550,quiet,,,,,100,0,20,68
5560,quiet,,,,,100,0,20,68
5570,quiet,,,,,100,0,20,68
5580,quiet,,,,,100,0,20,68
5590,work,,,,,100,0,20,68
5600,work,,,,,100,0,19,69
5610,violence,,,,,100,1,18,70
5620,violence,,,,,100,1,18,70
5630,violence,,,,,100,1,18,71
5640,violence,,,,,100,1,18,71
5650,violence,,,,,100,1,18,71
5660,violence,,,,,100,1,18,71
5670,aftermath,,,,,100,0,19,71
5680,aftermath,,,,,100,0,18,72
5690,aftermath,,,,,100,0,18,72
5700,aftermath,,,,,100,0,18,72
5710,aftermath,,,,,100,0,18,72
5720,aftermath,,,,,100,0,19,72
5730,quiet,,,,,100,0,19,72
5740,quiet,,,,,100,0,19,72
5750,quiet,,,,,100,0,19,72
5760,quiet,,,,,100,0,20,72
5770,quiet,,,,,100,0,19,73
5780,quiet,,,,,100,0,19,73
5790,quiet,,,,,100,0,19,73
5800,quiet,,,,,100,0,19,73
5810,quiet,,,,,100,0,19,74
5820,work,,,,,100,0,19,74
5830,work,,,,,100,0,19,74
5840,violence,,,,,100,1,18,75
5850,violence,,,,,100,1,19,75
5860,violence,,,,,100,1,19,75
5870,violence,,,,,100,1,19,75
5880,violence,,,,,100,1,19,75
5890,violence,,,,,100,1,19,75
5900,aftermath,,,,,100,0,19,76
5910,aftermath,,,,,100,0,19,76
5920,aftermath,,,,,100,0,19,76
5930,aftermath,,,,,100,0,19,76
5940,aftermath,,,,,100,0,20,76
5950,aftermath,,,,,100,0,20,76
5960,quiet,,,,,100,0,20,76
5970,quiet,,,,,100,0,20,76
5980,quiet,,,,,100,0,20,76
5990,quiet,,,,,100,0,20,76
6000,quiet,,,,,100,0,20,76
6010,quiet,,,,,100,0,20,76
6020,quiet,,,,,100,0,20,76
6030,quiet,,,,,100,0,20,76
6040,quiet,,,,,100,0,20,76
6050,work,,,,,100,0,20,76
6060,work,,,,,100,0,20,76
6070,violence,,,,,100,1,19,77
6080,violence,,,,,100,1,20,77
6090,violence,,,,,100,1,20,77
6100,violence,,,,,100,1,20,77
6110,violence,,,,,100,1,20,77
6120,aftermath,,,,,100,0,20,77
6130,aftermath,,,,,100,0,20,77
6140,aftermath,,,,,100,0,20,77
6150,aftermath,,,,,100,0,20,77
6160,aftermath,,,,,100,0,20,77
6170,aftermath,,,,,100,0,20,77
6180,quiet,,,,,100,0,20,77
6190,quiet,,,,,100,0,20,77
6200,quiet,,,,,100,0,20,77
6210,quiet,,,,,100,0,20,77
6220,quiet,,,,,100,0,20,77
6230,quiet,,,,,100,0,20,77
6240,quiet,,,,,100,0,20,77
6250,quiet,,,,,100,0,20,77
6260,quiet,,,,,100,0,20,77
6270,work,,,,,100,0,20,77
6280,work,,,,,100,0,20,77
6290,violence,,,,,100,1,19,78
6300,violence,,,,,100,1,20,78
6310,violence,,,,,100,1,20,78
6320,violence,,,,,100,1,20,78
6330,violence,,,,,100,1,20,78
6340,violence,,,,,100,1,20,78
6350,aftermath,,,,,100,0,20,78
6360,aftermath,,,,,100,0,20,78
6370,aftermath,,,,,100,0,20,78
6380,aftermath,,,,,100,0,20,78
6390,aftermath,,,,,100,0,20,78
6400,aftermath,,,,,100,0,20,78
6410,quiet,,,,,100,0,20,78
6420,quiet,,,,,100,0,20,78
6430,quiet,,,,,100,0,20,78
6440,quiet,,,,,100,0,20,78
6450,quiet,,,,,100,0,20,78
6460,quiet,,,,,100,0,20,78
6470,quiet,,,,,100,0,20,78
6480,quiet,,,,,100,0,20,78
6490,quiet,,,,,100,0,20,78
6500,work,,,,,100,0,20,78
6510,work,,,,,100,0,20,78
6520,violence,,,,,100,1,19,79
6530,violence,,,,,100,1,19,80
6540,violence,,,,,100,1,19,80
6550,violence,,,,,100,1,19,80
6560,violence,,,,,100,1,19,80
6570,aftermath,,,,,100,0,20,80
6580,aftermath,,,,,100,0,20,80
6590,aftermath,,,,,100,0,20,80
6600,aftermath,,,,,100,0,20,80
6610,aftermath,,,,,100,0,20,80
6620,aftermath,,,,,100,0,20,80
6630,quiet,,,,,100,0,20,80
6640,quiet,,,,,100,0,20,80
6650,quiet,,,,,100,0,20,80
6660,quiet,,,,,100,0,20,80
6670,quiet,,,,,100,0,20,80
6680,quiet,,,,,100,0,20,80
6690,quiet,,,,,100,0,20,80
6700,quiet,,,,,100,0,20,80
6710,quiet,,,,,100,0,20,80
6720,work,,,,,100,0,20,80
6730,work,,,,,100,0,20,80
6740,violence,,,,,100,1,19,81
6750,violence,,,,,100,1,20,81
6760,violence,,,,,100,1,20,81
6770,violence,,,,,100,1,20,81
6780,violence,,,,,100,1,20,81
6790,violence,,,,,100,1,20,81
6800,aftermath,,,,,100,0,20,81
6810,aftermath,,,,,100,0,20,81
6820,aftermath,,,,,100,0,20,81
6830,aftermath,,,,,100,0,20,81
6840,aftermath,,,,,100,0,20,81
6850,aftermath,,,,,100,0,20,81
6860,quiet,,,,,100,0,20,81
6870,quiet,,,,,100,0,20,81
6880,quiet,,,,,100,0,20,81
6890,quiet,,,,,100,0,20,81
6900,quiet,,,,,100,0,20,81
6910,quiet,,,,,100,0,20,81
6920,quiet,,,,,100,0,20,81
6930,quiet,,,,,100,0,20,81
6940,quiet,,,,,100,0,20,81
6950,work,,,,,100,0,20,81
6960,work,,,,,100,0,20,81
6970,violence,,,,,100,1,19,82
6980,violence,,,,,100,1,19,83
6990,violence,,,,,100,1,19,83
7000,violence,,,,,100,1,19,83
7010,violence,,,,,100,1,19,83
7020,aftermath,,,,,100,0,20,83
7030,aftermath,,,,,100,0,20,83
7040,aftermath,,,,,100,0,20,83
7050,aftermath,,,,,100,0,20,83
7060,aftermath,,,,,100,0,20,83
7070,aftermath,,,,,100,0,20,83
7080,quiet,,,,,100,0,20,83
7090,quiet,,,,,100,0,20,83
7100,quiet,,,,,100,0,20,83
7110,quiet,,,,,100,0,20,83
7120,quiet,,,,,100,0,20,83
7130,quiet,,,,,100,0,20,83
7140,quiet,,,,,100,0,20,83
7150,quiet,,,,,100,0,20,83
7160,quiet,,,,,100,0,20,83
7170,work,,,,,100,0,20,83
7180,work,,,,,100,0,20,83
7190,violence,,,,,100,1,19,84
7200,violence,,,,,100,1,20,84
7210,violence,,,,,100,1,19,85
7220,violence,,,,,100,1,19,85
7230,violence,,,,,100,1,19,85
7240,violence,,,,,100,1,19,85
7250,aftermath,,,,,100,0,20,85
7260,aftermath,,,,,100,0,20,85
7270,aftermath,,,,,100,0,20,85
7280,aftermath,,,,,100,0,20,85
7290,aftermath,,,,,100,0,20,85
7300,aftermath,,,,,100,0,20,85
7310,quiet,,,,,100,0,20,85
7320,quiet,,,,,100,0,20,85
7330,quiet,,,,,100,0,20,85
7340,quiet,,,,,100,0,20,85
7350,quiet,,,,,100,0,20,85
7360,quiet,,,,,100,0,20,85
7370,quiet,,,,,100,0,20,85
7380,quiet,,,,,100,0,20,85
7390,quiet,,,,,100,0,20,85
7400,work,,,,,100,0,20,85
7410,work,,,,,100,0,20,85
7420,violence,,,,,100,1,19,86
7430,violence,,,,,100,1,19,87
