t,phase,motif,requested,observed,fatigue,hull,liveCombat,pending,totalSpawns
1030,quiet,discovery,0.08,0,0,100,0,7,16
1040,quiet,discovery,0.08,0,0,100,0,8,16
1050,quiet,discovery,0.08,0,0,100,0,8,16
1060,opportunity,discovery,0.17,0,0,100,0,8,16
1070,peak,discovery,0.32,0.325,0.010348,100,1,7,17
1080,peak,discovery,0.5,0.461792,0.032435,100,1,8,17
1090,peak,discovery,0.618233,0.461792,0.056394,100,1,8,17
1100,peak,discovery,0.615239,0.480167,0.08134,100,1,8,17
1110,peak,discovery,0.612153,0.480167,0.107058,100,1,8,17
1120,aftermath,discovery,0.112153,0.470542,0.132778,100,1,8,17
1130,aftermath,discovery,0.080968,0.480167,0.158599,100,1,8,18
1140,aftermath,discovery,0.077777,0.480167,0.185193,100,1,8,18
1150,aftermath,discovery,0.074585,0.470542,0.211788,100,1,8,18
1160,aftermath,discovery,0.071382,0.480167,0.238484,100,1,8,18
1170,aftermath,discovery,0.06813,0.470542,0.265583,100,0,9,18
1180,aftermath,discovery,0.070817,0.303125,0.243188,100,0,9,18
1190,aftermath,discovery,0.081727,0.023125,0.152279,100,0,9,18
1200,aftermath,discovery,0.092636,0,0.06137,100,0,9,18
1210,aftermath,discovery,0.1,0,0,100,0,9,18
1220,aftermath,discovery,0.1,0,0,100,0,10,18
1230,quiet,voyage,0.08,0,0,100,0,10,18
1240,quiet,voyage,0.08,0,0,100,0,10,18
1250,quiet,voyage,0.08,0,0,100,0,10,18
1260,quiet,voyage,0.08,0,0,100,0,11,18
1270,quiet,voyage,0.08,0,0,100,0,11,18
1280,quiet,voyage,0.08,0,0,100,0,11,18
1290,quiet,voyage,0.08,0,0,100,0,11,18
1300,opportunity,voyage,0.224,0,0,100,0,11,18
1310,opportunity,voyage,0.23,0,0,100,0,11,19
1320,opportunity,voyage,0.23,0,0,100,0,11,19
1330,opportunity,voyage,0.23,0,0,100,0,11,19
1340,opportunity,voyage,0.23,0,0,100,0,11,19
1350,opportunity,voyage,0.23,0,0,100,0,12,19
1360,opportunity,voyage,0.23,0,0,100,0,12,19
1370,opportunity,voyage,0.23,0,0,100,0,12,19
1380,opportunity,voyage,0.23,0,0,100,0,12,19
1390,opportunity,voyage,0.23,0,0,100,0,12,19
1400,peak,voyage,0.32,0.325,0.010348,100,1,12,20
1410,peak,voyage,0.5,0.461792,0.032435,100,1,12,20
1420,peak,voyage,0.643233,0.461792,0.056394,100,1,11,21
1430,peak,voyage,0.640239,0.480167,0.08134,100,1,11,21
1440,peak,voyage,0.637153,0.480167,0.107058,100,1,12,21
1450,peak,voyage,0.634067,0.470542,0.132778,100,1,11,22
1460,aftermath,voyage,0.382539,0.480167,0.158599,100,1,11,22
1470,aftermath,voyage,0.077777,0.480167,0.185193,100,1,11,22
1480,aftermath,voyage,0.074585,0.470542,0.211788,100,1,11,22
1490,aftermath,voyage,0.071382,0.480167,0.238484,100,1,12,22
1500,recovery,voyage,0.02,0.563542,0.267414,89.15,0,12,22
1510,recovery,voyage,0.02,0.667941,0.308645,90.35,0,12,22
1520,recovery,voyage,0.02,0.434903,0.243749,91.55,0,12,22
1530,recovery,voyage,0.02,0.250896,0.15284,92.75,0,13,22
1540,recovery,voyage,0.022568,0.00484,0.06193,93.95,0,13,22
1550,recovery,voyage,0.03,0.00388,0,95.15,0,13,22
1560,recovery,voyage,0.03,0.00292,0,96.35,0,13,22
1570,recovery,voyage,0.03,0.00196,0,97.55,0,13,22
1580,recovery,voyage,0.03,0.001,0,98.75,0,14,22
1590,aftermath,voyage,0.048,0.00004,0,99.95,0,14,22
1600,aftermath,voyage,0.1,0,0,100,0,14,22
1610,aftermath,voyage,0.1,0,0,100,0,14,22
1620,aftermath,voyage,0.1,0,0,100,0,15,22
1630,aftermath,voyage,0.1,0,0,100,0,14,23
1640,aftermath,voyage,0.1,0,0,100,0,14,23
1650,aftermath,voyage,0.1,0,0,100,0,14,23
1660,aftermath,voyage,0.1,0,0,100,0,14,23
1670,aftermath,voyage,0.1,0,0,100,0,14,24
1680,aftermath,voyage,0.1,0,0,100,0,14,24
1690,aftermath,voyage,0.1,0,0,100,0,14,24
1700,suspended:docked,discovery,,0,0,100,0,14,24
1710,suspended:docked,discovery,,0,0,100,0,15,24
1720,suspended:docked,discovery,,0,0,100,0,15,24
1730,suspended:docked,discovery,,0,0,100,0,15,24
1740,quiet,discovery,0.08,0,0,100,0,15,24
1750,quiet,discovery,0.08,0,0,100,0,15,24
1760,quiet,discovery,0.08,0,0,100,0,15,25
1770,quiet,discovery,0.08,0,0,100,0,15,25
1780,quiet,discovery,0.08,0,0,100,0,15,25
1790,quiet,discovery,0.08,0,0,100,0,15,25
1800,quiet,discovery,0.08,0,0,100,0,16,25
1810,quiet,discovery,0.08,0,0,100,0,15,26
1820,quiet,discovery,0.08,0,0,100,0,15,26
1830,peak,discovery,0.206,0.325,0.010116,100,1,14,27
1840,peak,discovery,0.386,0.443417,0.031855,100,1,14,27
1850,peak,discovery,0.566,0.480167,0.055565,100,1,15,27
1860,peak,discovery,0.590288,0.480167,0.080933,100,1,15,27
1870,peak,discovery,0.587244,0.470542,0.106303,100,1,15,27
1880,aftermath,discovery,0.087244,0.480167,0.131774,100,1,15,27
1890,aftermath,discovery,0.081038,0.480167,0.158018,100,1,16,27
1900,aftermath,discovery,0.077888,0.470542,0.184263,100,1,15,28
1910,aftermath,discovery,0.074727,0.480167,0.210609,100,1,15,28
1920,aftermath,discovery,0.071473,0.480167,0.237727,100,1,15,28
1930,aftermath,discovery,0.068249,0.470542,0.264594,100,0,15,28
1940,aftermath,discovery,0.068199,0.359125,0.265012,100,0,15,29
1950,aftermath,discovery,0.079108,0.079125,0.174103,100,0,15,29
1960,aftermath,discovery,0.090017,0,0.083193,100,0,15,29
1970,aftermath,discovery,0.1,0,0,100,0,15,29
1980,quiet,hunt,0.08,0,0,100,0,16,29
1990,quiet,hunt,0.08,0,0,100,0,16,29
2000,quiet,hunt,0.08,0,0,100,0,16,29
2010,quiet,hunt,0.08,0,0,100,0,16,29
2020,quiet,hunt,0.08,0,0,100,0,16,29
2030,peak,hunt,0.17,0.13,0.004,100,1,16,30
2040,peak,hunt,0.35,0.443417,0.024928,100,1,16,30
2050,peak,hunt,0.53,0.461792,0.047826,100,1,16,30
2060,peak,hunt,0.591288,0.480167,0.072597,100,1,15,31
2070,peak,hunt,0.588223,0.480167,0.09814,100,1,16,31
2080,peak,hunt,0.585158,0.470542,0.123685,100,1,15,32
2090,peak,hunt,0.58208,0.480167,0.149331,100,1,15,32
2100,peak,hunt,0.57891,0.480167,0.175749,100,1,15,32
2110,aftermath,hunt,0.227973,0.470542,0.20217,100,1,15,32
2120,aftermath,hunt,0.072557,0.480167,0.228691,100,1,15,33
2130,aftermath,hunt,0.069282,0.480167,0.255984,100,1,15,33
2140,aftermath,hunt,0.06633,0.4055,0.280582,100,0,15,33
2150,aftermath,hunt,0.074526,0.17275,0.212282,100,0,15,33
2160,aftermath,hunt,0.085435,0,0.121373,100,0,16,33
2170,aftermath,hunt,0.096344,0,0.030464,100,0,16,33
2180,aftermath,hunt,0.1,0,0,100,0,16,33
2190,aftermath,hunt,0.1,0,0,100,0,16,33
2200,aftermath,hunt,0.1,0,0,100,0,16,33
2210,quiet,discovery,0.08,0,0,100,0,16,34
2220,quiet,discovery,0.08,0,0,100,0,16,34
2230,quiet,discovery,0.08,0,0,100,0,16,34
2240,quiet,discovery,0.08,0,0,100,0,16,34
2250,quiet,discovery,0.08,0,0,100,0,17,34
2260,quiet,discovery,0.08,0,0,100,0,17,34
2270,quiet,discovery,0.08,0,0,100,0,17,34
2280,quiet,discovery,0.08,0,0,100,0,17,34
2290,opportunity,discovery,0.152,0,0,100,0,17,34
2300,opportunity,discovery,0.23,0,0,100,0,18,34
2310,opportunity,discovery,0.23,0,0,100,0,18,34
2320,opportunity,discovery,0.23,0,0,100,0,18,34
2330,opportunity,discovery,0.23,0,0,100,0,18,34
2340,opportunity,discovery,0.23,0,0,100,0,19,34
2350,opportunity,discovery,0.23,0,0,100,0,19,34
2360,opportunity,discovery,0.23,0,0,100,0,19,34
2370,opportunity,discovery,0.23,0,0,100,0,19,34
2380,opportunity,discovery,0.23,0,0,100,0,19,34
2390,opportunity,discovery,0.23,0,0,100,0,19,35
2400,opportunity,discovery,0.23,0,0,100,0,19,35
2410,opportunity,discovery,0.23,0,0,100,0,19,35
2420,opportunity,discovery,0.23,0,0,100,0,19,35
2430,opportunity,discovery,0.23,0,0,100,1,19,36
2440,peak,discovery,0.41,0.425042,0.02058,100,1,19,36
2450,peak,discovery,0.59,0.461792,0.04313,100,1,19,36
2460,peak,discovery,0.616908,0.480167,0.067438,100,1,18,37
2470,peak,discovery,0.613884,0.470542,0.092633,100,1,18,37
2480,aftermath,discovery,0.362388,0.480167,0.117929,100,1,18,38
2490,aftermath,discovery,0.08272,0.480167,0.143997,100,1,18,38
2500,aftermath,discovery,0.079592,0.470542,0.170067,100,1,18,38
2510,aftermath,discovery,0.076451,0.480167,0.196238,100,1,18,38
2520,aftermath,discovery,0.073218,0.480167,0.223181,100,1,19,38
2530,aftermath,discovery,0.069985,0.470542,0.250127,100,1,19,38
2540,aftermath,discovery,0.066969,0.415125,0.275256,100,0,19,38
2550,aftermath,discovery,0.072403,0.247125,0.229972,100,0,19,38
2560,aftermath,discovery,0.083312,0,0.139063,100,0,19,38
2570,aftermath,discovery,0.094222,0,0.048154,100,0,20,38
2580,aftermath,discovery,0.1,0,0,100,0,20,38
2590,aftermath,discovery,0.1,0,0,100,0,20,38
2600,quiet,voyage,0.08,0,0,100,0,20,38
2610,quiet,voyage,0.08,0,0,100,0,20,38
2620,quiet,voyage,0.08,0,0,100,0,20,38
2630,quiet,voyage,0.08,0,0,100,0,20,38
2640,quiet,voyage,0.08,0,0,100,0,20,38
2650,quiet,voyage,0.08,0,0,100,0,20,38
2660,peak,voyage,0.134,0.065,0.002,100,1,19,39
2670,peak,voyage,0.314,0.443417,0.022927,100,1,19,39
2680,peak,voyage,0.494,0.461792,0.045826,100,1,19,39
2690,peak,voyage,0.616528,0.480167,0.070597,100,1,19,39
2700,peak,voyage,0.613463,0.480167,0.09614,100,1,20,39
2710,peak,voyage,0.610398,0.470542,0.121685,100,1,20,39
2720,aftermath,voyage,0.557629,0.480167,0.147331,100,1,20,39
2730,aftermath,voyage,0.07915,0.480167,0.173749,100,1,20,39
2740,aftermath,voyage,0.07598,0.470542,0.20017,100,1,20,39
2750,aftermath,voyage,0.072797,0.480167,0.226691,100,1,20,39
2760,aftermath,voyage,0.069522,0.480167,0.253984,100,1,20,39
2770,aftermath,voyage,0.066537,0.4055,0.278858,100,0,20,39
2780,aftermath,voyage,0.074732,0.17275,0.210565,100,0,20,39
2790,aftermath,voyage,0.085641,0,0.119656,100,0,20,39
2800,aftermath,voyage,0.09655,0,0.028746,100,0,20,39
2810,aftermath,voyage,0.1,0,0,100,0,20,39
2820,aftermath,voyage,0.1,0,0,100,0,20,39
2830,quiet,discovery,0.08,0,0,100,0,20,39
2840,quiet,discovery,0.08,0,0,100,0,20,39
2850,quiet,discovery,0.08,0,0,100,0,20,39
2860,quiet,discovery,0.08,0,0,100,0,20,39
2870,quiet,discovery,0.08,0,0,100,0,20,39
2880,quiet,discovery,0.08,0,0,100,0,20,39
2890,quiet,discovery,0.08,0,0,100,0,20,39
2900,quiet,discovery,0.08,0,0,100,0,20,39
2910,opportunity,discovery,0.116,0,0,100,0,20,39
2920,opportunity,discovery,0.23,0,0,100,0,20,39
2930,opportunity,discovery,0.23,0,0,100,0,20,39
2940,opportunity,discovery,0.23,0,0,100,0,20,39
2950,opportunity,discovery,0.23,0,0,100,0,20,39
2960,opportunity,discovery,0.23,0,0,100,0,20,39
2970,opportunity,discovery,0.23,0,0,100,0,20,39
2980,opportunity,discovery,0.23,0,0,100,0,20,39
2990,opportunity,discovery,0.23,0,0,100,0,20,39
3000,opportunity,discovery,0.23,0,0,100,0,0,39
3010,opportunity,discovery,0.23,0,0,100,0,0,39
3020,opportunity,discovery,0.23,0,0,100,0,0,39
3030,opportunity,discovery,0.23,0,0,100,0,0,39
3040,opportunity,discovery,0.23,0,0,100,0,0,39
3050,opportunity,discovery,0.23,0,0,100,0,0,39
3060,opportunity,discovery,0.23,0,0,100,0,0,39
3070,build,discovery,0.356,0,0,100,0,0,39
3080,build,discovery,0.51,0,0,100,0,0,39
3090,build,discovery,0.51,0,0,100,0,0,39
3100,build,discovery,0.51,0,0,100,0,0,39
3110,build,discovery,0.51,0,0,100,0,0,39
3120,build,discovery,0.51,0,0,100,0,0,39
3130,build,discovery,0.51,0,0,100,0,0,39
3140,build,discovery,0.51,0,0,100,0,0,39
3150,build,discovery,0.51,0,0,100,0,0,39
3160,build,discovery,0.51,0,0,100,0,0,39
3170,opportunity,discovery,0.41,0,0,100,0,0,39
3180,opportunity,discovery,0.23,0,0,100,0,0,39
3190,opportunity,discovery,0.23,0,0,100,0,0,39
3200,opportunity,discovery,0.23,0,0,100,0,0,39
3210,opportunity,discovery,0.23,0,0,100,0,0,39
3220,opportunity,discovery,0.23,0,0,100,0,0,39
3230,opportunity,discovery,0.23,0,0,100,0,0,39
3240,opportunity,discovery,0.23,0,0,100,0,0,39
3250,opportunity,discovery,0.23,0,0,100,0,0,39
3260,opportunity,discovery,0.23,0,0,100,0,0,39
3270,opportunity,discovery,0.23,0,0,100,0,0,39
3280,opportunity,discovery,0.23,0,0,100,0,0,39
3290,opportunity,discovery,0.23,0,0,100,0,0,39
3300,opportunity,discovery,0.23,0,0,100,0,0,39
3310,opportunity,discovery,0.23,0,0,100,0,0,39
3320,opportunity,discovery,0.23,0,0,100,0,0,39
3330,build,discovery,0.356,0,0,100,0,0,39
3340,build,discovery,0.51,0,0,100,0,0,39
3350,build,discovery,0.51,0,0,100,0,0,39
3360,build,discovery,0.51,0,0,100,0,0,39
3370,build,discovery,0.51,0,0,100,0,0,39
3380,build,discovery,0.51,0,0,100,0,0,40
3390,build,discovery,0.51,0,0,100,0,0,40
3400,build,discovery,0.51,0,0,100,0,0,40
3410,build,discovery,0.51,0,0,100,0,0,40
3420,build,discovery,0.51,0,0,100,0,1,40
3430,aftermath,discovery,0.41,0,0,100,0,1,40
3440,aftermath,discovery,0.1,0,0,100,0,1,40
3450,aftermath,discovery,0.1,0,0,100,0,1,40
3460,aftermath,discovery,0.1,0,0,100,0,1,40
3470,aftermath,discovery,0.1,0,0,100,0,1,41
3480,aftermath,discovery,0.1,0,0,100,0,1,41
3490,aftermath,discovery,0.1,0,0,100,0,1,41
3500,suspended:docked,discovery,,0,0,100,0,1,41
3510,suspended:docked,discovery,,0,0,100,0,2,41
3520,suspended:docked,discovery,,0,0,100,0,2,41
3530,suspended:docked,discovery,,0,0,100,0,2,41
3540,aftermath,discovery,0.08,0,0,100,0,2,41
3550,aftermath,discovery,0.08,0,0,100,0,2,41
3560,aftermath,discovery,0.1,0,0,100,0,3,41
3570,aftermath,discovery,0.1,0,0,100,0,3,41
3580,aftermath,discovery,0.1,0,0,100,0,3,41
3590,aftermath,discovery,0.1,0,0,100,0,3,41
3600,quiet,hunt,0.08,0,0,100,0,4,41
3610,quiet,hunt,0.08,0,0,100,0,4,41
3620,quiet,hunt,0.08,0,0,100,0,4,41
3630,quiet,hunt,0.08,0,0,100,0,4,41
3640,quiet,hunt,0.08,0,0,100,0,4,41
3650,peak,hunt,0.224,0.195,0.006348,100,1,4,42
3660,peak,hunt,0.404,0.461792,0.028435,100,1,4,42
3670,peak,hunt,0.584,0.461792,0.052394,100,1,4,42
3680,peak,hunt,0.591019,0.480167,0.07734,100,1,4,42
3690,peak,hunt,0.587633,0.480167,0.103058,100,1,5,42
3700,peak,hunt,0.584547,0.470542,0.128778,100,1,5,42
3710,peak,hunt,0.581448,0.480167,0.154599,100,1,5,42
3720,peak,hunt,0.578257,0.480167,0.181193,100,1,5,42
3730,aftermath,hunt,0.177628,0.470542,0.207788,100,1,5,42
3740,aftermath,hunt,0.071862,0.480167,0.234484,100,1,6,42
3750,aftermath,hunt,0.068566,0.480167,0.261952,100,1,6,42
3760,aftermath,hunt,0.065626,0.4055,0.286446,100,0,6,42
3770,aftermath,hunt,0.073819,0.17275,0.218174,100,0,6,42
3780,aftermath,hunt,0.084728,0,0.127265,100,0,7,42
3790,aftermath,hunt,0.095637,0,0.036356,100,0,7,42
3800,aftermath,hunt,0.1,0,0,100,0,7,42
3810,aftermath,hunt,0.1,0,0,100,0,7,42
3820,aftermath,hunt,0.1,0,0,100,0,7,42
3830,quiet,discovery,0.08,0,0,100,0,7,43
3840,quiet,discovery,0.08,0,0,100,0,7,43
3850,quiet,discovery,0.08,0,0,100,0,7,43
3860,quiet,discovery,0.08,0,0,100,0,7,43
3870,quiet,discovery,0.08,0,0,100,0,8,43
3880,quiet,discovery,0.08,0,0,100,0,8,43
3890,quiet,discovery,0.08,0,0,100,0,8,43
3900,quiet,discovery,0.08,0,0,100,0,8,43
3910,opportunity,discovery,0.152,0,0,100,0,8,43
3920,peak,discovery,0.332,0.425042,0.016348,100,1,8,44
3930,peak,discovery,0.512,0.461792,0.038435,100,1,8,44
3940,peak,discovery,0.592513,0.461792,0.062394,100,1,8,44
3950,peak,discovery,0.589519,0.480167,0.08734,100,1,8,44
3960,aftermath,discovery,0.437365,0.480167,0.113058,100,1,9,44
3970,aftermath,discovery,0.083347,0.470542,0.138778,100,1,9,44
3980,aftermath,discovery,0.080248,0.480167,0.164599,100,1,9,44
3990,aftermath,discovery,0.077057,0.480167,0.191193,100,1,9,44
4000,aftermath,discovery,0.073865,0.470542,0.217788,100,1,9,44
4010,aftermath,discovery,0.070662,0.480167,0.244484,100,1,9,45
4020,aftermath,discovery,0.067504,0.423875,0.270803,100,0,9,45
4030,aftermath,discovery,0.070198,0.303125,0.24835,100,0,9,45
4040,aftermath,discovery,0.081107,0.023125,0.157441,100,0,9,45
4050,aftermath,discovery,0.092016,0,0.066532,100,0,10,45
4060,aftermath,discovery,0.1,0,0,100,0,9,46
4070,quiet,voyage,0.08,0,0,100,0,9,46
4080,quiet,voyage,0.08,0,0,100,0,9,46
4090,quiet,voyage,0.08,0,0,100,0,9,46
4100,quiet,voyage,0.08,0,0,100,0,10,46
4110,quiet,voyage,0.08,0,0,100,0,10,46
4120,quiet,voyage,0.08,0,0,100,0,10,46
4130,opportunity,voyage,0.134,0,0,100,0,10,46
4140,opportunity,voyage,0.23,0,0,100,0,11,46
4150,opportunity,voyage,0.23,0,0,100,0,11,46
4160,opportunity,voyage,0.23,0,0,100,0,11,46
4170,opportunity,voyage,0.23,0,0,100,0,11,46
4180,opportunity,voyage,0.23,0,0,100,0,11,46
4190,opportunity,voyage,0.23,0,0,100,0,12,46
4200,opportunity,voyage,0.23,0,0,100,0,12,46
4210,opportunity,voyage,0.23,0,0,100,0,12,46
4220,opportunity,voyage,0.23,0,0,100,0,12,46
4230,opportunity,voyage,0.23,0,0,100,0,13,46
4240,opportunity,voyage,0.23,0,0,100,0,13,46
4250,peak,voyage,0.374,0.39,0.012348,100,1,12,47
4260,peak,voyage,0.554,0.461792,0.034435,100,1,12,47
4270,peak,voyage,0.592993,0.461792,0.058394,100,1,12,47
4280,peak,voyage,0.608299,0.480167,0.08334,100,1,13,47
4290,peak,voyage,0.611913,0.480167,0.109058,100,1,13,47
4300,peak,voyage,0.608827,0.470542,0.134778,100,1,13,47
4310,aftermath,voyage,0.307607,0.480167,0.160599,100,1,13,47
4320,aftermath,voyage,0.077537,0.480167,0.187193,100,1,14,47
4330,aftermath,voyage,0.074345,0.470542,0.213788,100,1,13,48
4340,aftermath,voyage,0.071142,0.480167,0.240484,100,1,13,48
4350,aftermath,voyage,0.067921,0.442542,0.267326,100,0,13,48
4360,aftermath,voyage,0.070611,0.303125,0.244912,100,0,13,48
4370,aftermath,voyage,0.08152,0.023125,0.154003,100,0,13,49
4380,aftermath,voyage,0.092429,0,0.063094,100,0,13,49
4390,aftermath,voyage,0.1,0,0,100,0,13,49
4400,aftermath,voyage,0.1,0,0,100,0,13,49
4410,quiet,discovery,0.08,0,0,100,0,14,49
4420,quiet,discovery,0.08,0,0,100,0,14,49
4430,quiet,discovery,0.08,0,0,100,0,14,49
4440,quiet,discovery,0.08,0,0,100,0,14,49
4450,quiet,discovery,0.08,0,0,100,0,14,49
4460,quiet,discovery,0.08,0,0,100,0,15,49
4470,quiet,discovery,0.08,0,0,100,0,15,49
4480,quiet,discovery,0.08,0,0,100,0,15,49
4490,quiet,discovery,0.08,0,0,100,0,15,49
4500,peak,discovery,0.206,0.325,0.010116,100,1,15,50
4510,peak,discovery,0.386,0.443417,0.031855,100,1,15,50
4520,peak,discovery,0.566,0.480167,0.055565,100,1,15,50
4530,peak,discovery,0.615288,0.480167,0.080933,100,1,15,50
4540,peak,discovery,0.612244,0.470542,0.106303,100,1,15,50
4550,aftermath,discovery,0.112244,0.480167,0.131774,100,1,15,51
4560,aftermath,discovery,0.081038,0.480167,0.158018,100,1,15,51
4570,aftermath,discovery,0.077888,0.470542,0.184263,100,1,15,51
4580,aftermath,discovery,0.074727,0.480167,0.210609,100,1,15,51
4590,aftermath,discovery,0.071473,0.480167,0.237727,100,1,16,51
4600,aftermath,discovery,0.068249,0.470542,0.264594,100,0,16,51
4610,aftermath,discovery,0.068199,0.359125,0.265012,100,0,16,51
4620,aftermath,discovery,0.079108,0.079125,0.174103,100,0,16,51
4630,aftermath,discovery,0.090017,0,0.083193,100,0,16,51
4640,aftermath,discovery,0.1,0,0,100,0,17,51
4650,aftermath,discovery,0.1,0,0,100,0,17,51
4660,quiet,hunt,0.08,0,0,100,0,17,51
4670,quiet,hunt,0.08,0,0,100,0,17,51
4680,quiet,hunt,0.08,0,0,100,0,18,51
